@relation TestInstances

@attribute ID numeric
@attribute CUMULATIVE_CONTENT_CONSISTENCY numeric
@attribute AVG_COLS numeric
@attribute AVG_ROWS numeric
@attribute STD_DEV_COLS numeric
@attribute LOCAL_RATIO_EMPTY_ROW_5 numeric
@attribute LOCAL_DIGIT_AMOUNT_VARIANCE_ROW_4 numeric
@attribute LOCAL_AVG_LENGTH_COL_4 numeric
@attribute LOCAL_AVG_LENGTH_ROW_0 numeric
@attribute LOCAL_LENGTH_VARIANCE_COL_5 numeric
@attribute LOCAL_RATIO_ANCHOR_COL_5 numeric
@attribute LOCAL_RATIO_IMAGE_COL_4 numeric
@attribute LOCAL_RATIO_SELECT_COL_2 numeric
@attribute LOCAL_RATIO_COLON_COL_1 numeric
@attribute LOCAL_RATIO_COLON_ROW_1 numeric
@attribute LOCAL_RATIO_COMMA_ROW_1 numeric
@attribute LOCAL_RATIO_CONTAINS_NUMBER_COL_4 numeric
@attribute LOCAL_RATIO_CONTAINS_NUMBER_COL_5 numeric
@attribute LOCAL_RATIO_CONTAINS_NUMBER_ROW_1 numeric
@attribute LOCAL_RATIO_HEADER_COL_0 numeric
@attribute LOCAL_RATIO_HEADER_COL_2 numeric
@attribute LOCAL_RATIO_CONTAINS_WHITESPACE_ROW_0 numeric
@attribute LOCAL_RATIO_SPECIAL_CHAR_ROW_4 numeric
@attribute LOCAL_RATIO_IS_NUMBER_COL_1 numeric
@attribute LOCAL_RATIO_IS_NUMBER_ROW_1 numeric
@attribute LOCAL_RATIO_IS_NUMBER_ROW_2 numeric
@attribute CLASS {LAYOUT,RELATION,ENTITY,MATRIX,OTHER}

@data
3995,-0.2,3.75,3,1.63936,0,3.84,3.333333,8,10.888889,0,0,0,0,0,0,0,0,0.4,0.25,0.333333,0,0.2,1,0.4,0.2,OTHER
3996,-0.2,3.75,3,1.63936,0,3.84,3.333333,8,10.888889,0,0,0,0,0,0,0,0,0.4,0.25,0.333333,0,0.2,1,0.4,0.2,OTHER
4002,0.5,3.666667,5.5,0.745356,0,6.75,82.166667,25,5.76,0,0,0,0,0,0,0.5,0,0,0.333333,0.333333,1,0.5,0,0,0,OTHER
4003,7.333333,10,3,0,0,0.36,2.333333,4.9,3.555556,0,0.666667,0,0,0,0.1,0,0,0.1,0.333333,0.333333,0,0.2,0,0,0,OTHER
4009,1.5,4,3,0,0,0.75,4,3.75,0,0,0,0,0,0,0,0.666667,0,0.75,0,0,0.25,0.75,0,0,0,OTHER
4020,3,4.333333,2.6,0.942809,0,3.76,7.666667,3.666667,0,1,0,0,0,0,0,0.666667,0,0.6,0.333333,0.333333,0.333333,0.2,1,0.2,0.2,OTHER
4026,-0.833333,5.333333,8,3.248931,0,0,8.714286,131,8.244898,0,0,0,0,0,0,0.714286,0.285714,0.25,0,0,1,1,0,0,0.5,OTHER
4033,1.75,3.571429,6.25,1.049781,0,0,11,9.5,0.888889,0,0,0,0,0.5,0,0,0.5,0.5,0,0,0.5,0,0.833333,0.5,0.25,OTHER
4044,2,4,2,0,0,20.6875,0,5.75,20.25,0,1,0,0,0,0,0,1,0.5,1,1,0.25,0.25,1,0.25,0.25,OTHER
4049,5,3.666667,5.5,0.471405,0,9.1875,7.166667,11.75,11232.805556,0,0,0,0,0,0,0,0.5,0,0.25,0.166667,0.25,0.25,0,0,0,OTHER
4052,2.142857,4.702479,81.285714,2.717086,0,0,0.255814,8,0.128544,0.985507,0,0,0,0,0,0,0,0.285714,0.016529,0.014493,0.428571,0,0,0,0,OTHER
4060,0.545455,8.266667,11.272727,4.388875,0,7.68595,1.363636,3.4,0.082645,0,0,0,0,0,0,0.909091,0,0.454545,0.066667,0.090909,0,0.363636,0,0.272727,0.272727,OTHER
4068,0.4,3.6,4.5,0.8,0,0,6.5,8,83.76,0,0,0,0,0.5,0.25,0,0.2,0.25,0,0,0,0.25,0.75,0.25,0.25,OTHER
4077,2,4,4,0,0,1.6875,6.5,2.25,104.1875,0,0,0,0,0.5,0,0,0.25,0.25,0,0,0,0.5,0.25,0,0,OTHER
4081,2.5,7.5,1.875,0.5,0,1.9375,7,7.25,9,0,0,0,0,0,0,0,1,0.285714,0,0,0.375,0.25,0,0,0,OTHER
4082,4,4,2,0,0,5.1875,21.5,23.5,20.25,0,0,0,0,0,0,0.5,0.5,0.25,0,0,1,1,0,0,0,OTHER
4084,1.25,3.25,3.25,1.299038,0,2.1875,3.666667,5.25,500.666667,0,0,0,0,0,0,0.333333,0,0.25,0.25,0.333333,0,0.5,0,0,0,OTHER
4085,-0.692308,8.2,3.153846,5.878775,0,2.331361,4.333333,11.461538,22.222222,0,0.333333,0,0,0,0,0.666667,0.333333,0.769231,0,0,0.538462,0.692308,0,0.615385,0,OTHER
4092,0,7,2,0,0,0,3,6.285714,12.25,0,0,0,0,0,0,0,0,0.142857,0,0,0.142857,0.142857,0,0.142857,0.142857,OTHER
4093,0.75,3.5,1.75,0.5,0,0,5.5,7.666667,4,0,0.5,0,0,0,0.25,0,0.5,0.75,0,0,0.333333,0.333333,0,0,0,OTHER
4095,1.285714,5.857143,5.857143,0.989743,0,3.84,2.571429,5.857143,19.714286,0.285714,0.285714,0,0,0,0,0.285714,0.428571,0.714286,0,0.142857,0.142857,0.6,0,0,0,OTHER
4102,2,2,2,0,0,0,7.5,13,9,0,0,0,0,0,0,0.5,0.5,1,0.5,0.5,1,0,0,0.5,0.5,OTHER
4105,1,3,2,0,0,0,13,15,56.25,0,0,0,0,0,0.333333,0.5,0.5,0.666667,0.5,0.5,0.666667,0.666667,0,0.333333,0.333333,OTHER
4114,1,3,2.25,1.414214,0,0,3.5,23,4,0,0,0,0,0,0,0.5,0.5,0,0,0,1,0,0.5,0,0,OTHER
4160,0.5,4.5,1.8,0.5,0,0,4.5,7.75,240.25,0.5,0,0,0,0,0.2,0.5,0.5,0.6,0.5,0.5,0.5,0,0,0.4,0.4,OTHER
4193,2,4.8,4,1.16619,0,0,2,2.666667,128.666667,0,0,0,0,0,0,0,0,0,0,0,0,0.833333,0,0,0,OTHER
4197,-10.913043,23,19,0,0,3.648393,0.210526,3.043478,0.797784,0,0,0,0,0,0,0,0,0.217391,0.052632,0.052632,0,0.173913,0.947368,0.086957,0.086957,OTHER
4204,0.75,2.333333,1.75,1.247219,0,1,18,15.5,2.25,0.5,0,0,0,0,0,1,0.5,0.5,0.666667,1,0.75,1,0,0,0,OTHER
4207,1,3,2,0,0,0.888889,4,12.333333,506.25,0.5,0,0,0,0,0,1,0.5,1,0,0,0.666667,0.333333,0,0,0,OTHER
4209,2,6,2,0,0,4.25,12,29.166667,132.25,0.5,0,0,0,0,0,0.5,0.5,0,0,0,0.666667,0.666667,0,0,0,OTHER
4210,1,3.666667,2.2,1.885618,0,0,11.5,128,2.25,0,0,0,0,0,0,0.5,0.5,0,0,0,1,0,0,0,0,OTHER
4215,3.5,7.5,1.875,0.5,0,1.234375,7,7.125,4,0,0,0,0,0,0.142857,0,1,0.285714,0,0,0.375,0.125,0,0,0,OTHER
4218,-2.875,6.375,12.75,2.619041,0,0,1.083333,7.666667,0,0,0,0,0,0,0,0.083333,0,0.125,0,0,0.166667,1,0,0.125,0,OTHER
4232,1.2,4,2.4,1.414214,0,5.6,14.5,36.6,0,1,0,0,0,0,0,1,0,0.8,0,0,1,0.8,0,0,0,OTHER
4234,5,5,2,0,0,0,7,5.4,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,OTHER
4244,3.333333,3.333333,2.5,0.942809,0,0,93,152.5,2862.25,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,OTHER
4246,1.5,3.5,1.75,0.5,0,8,4,19.666667,6.25,1,0,0,0,0,0,0.5,0,0.5,0,0,0.333333,0.333333,0,0.25,0.25,OTHER
4282,2.333333,6,3,0,0,3.472222,8.666667,5.166667,0,0,0,0,0,0,0.166667,0,0,0.166667,1,0,0.333333,0.166667,0.333333,0,0,OTHER
4288,1.769231,3.615385,23.5,0.788227,0,0,9.5,190.5,10800.997732,0,0,0,0.095238,1,0,0.192308,0.190476,1,0,0,1,0,0,0,0,OTHER
4296,11,11,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTHER
4300,3.75,3.571429,6.25,1.049781,0,1.6875,9.666667,15,22.555556,0,0,0,0,0,0,0,1,0.5,0,0,1,0.5,1,0.25,0.5,OTHER
4301,1.333333,6,2,0,0,28.583333,16.5,11.5,2.25,0,0,0,0,0.5,0.166667,0,0.5,0.666667,1,0,0.666667,0.833333,0.5,0.166667,0.166667,OTHER
4302,0.546296,3.694444,99.75,0.686623,0,0,3.46729,138.5,37446.963433,0,0,0,0,0,0,0.102804,0.552083,1,0,0,1,0.5,0,0,0,OTHER
4303,0.060976,3.487805,143,0.629438,0,4,1.877301,85.5,11817.086757,0,0,0,0.019802,0,0,0.055215,0.520833,1,0,0,1,0.5,0,0,0,OTHER
4305,-1.037037,5.909465,179.5,1.308422,0,1.632653,1.87027,12,84.515458,0.081897,0,0,0,0,0,0.945946,0,0,0.210526,0.034483,0,0.142857,0,0,0,OTHER
4308,3,3.5,3.5,0.866025,0,0,12.666667,90.25,38.222222,0,0,0,0,0.5,0,0,0,0,0,0,0.25,0.5,0,0,0,OTHER
4311,5,4.478261,20.6,1.347125,0,0,0,65,74.3475,0,0,0,0,0,0,0,0.45,0.6,0,0,1,0,0.25,0,0.6,OTHER
4312,1.5,3.5,3.5,0.866025,0,3,6.333333,80,14.888889,0,0,0,0,0.5,0,0,0.333333,0.25,0,0,0.5,0.5,0.5,0,0.25,OTHER
4321,3,3.5,3.5,0.866025,0,11.6875,8.25,23,11.555556,0,0,0,0,0,0.25,0,1,0.25,0,0,1,0.75,0,0,0,OTHER
4322,1.5,7.4,3.7,3.32265,0,3.25,6.25,9,37.6875,0,0,0,0,0,0,0.5,0.25,0.4,0,0,0.5,0.125,0,0,0,OTHER
4333,2.333333,3,2.25,1.414214,0,12,15,19,6.25,0,0,0,0,0,0,0,0.5,0.25,0,0,1,0.5,0,0,0,OTHER
4334,2.75,3.25,3.25,1.299038,0,18.75,16,15.5,34.888889,0,0,0,0,0,0.25,0,0,0,0,0,0.5,0.25,0,0,0,OTHER
4335,2.75,3.25,3.25,1.299038,0,17.6875,15.666667,15.5,24,0,0,0,0,0,0.25,0.333333,0,0,0,0,0.5,0.5,0,0,0,OTHER
4336,2.75,3.25,3.25,1.299038,0,18.75,16.333333,15.5,32.666667,0,0,0,0,0,0.25,0,0,0,0,0,0.5,0.5,0,0,0,OTHER
4337,2.75,3.25,3.25,1.299038,0,18.75,16,15.5,13.555556,0,0,0,0,0,0.25,0,0,0,0,0,0.5,0.5,0,0,0,OTHER
4338,2.75,3.25,3.25,1.299038,0,18.75,16.333333,15.5,17.555556,0,0,0,0,0,0.25,0,0,0,0,0,0.5,0.5,0,0,0,OTHER
4339,2.75,3.25,3.25,1.299038,0,18.75,16.333333,15.5,34.888889,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0.25,0,0,0,OTHER
4340,2.75,3.25,3.25,1.299038,0,18.75,16,15.5,24,0,0,0,0,0,0.25,0,0,0,0,0,0.5,0.25,0,0,0,OTHER
4341,2.75,3.25,3.25,1.299038,0,16.75,17.333333,15.5,29.555556,0,0,0,0,0,0.5,0.333333,0,0,0,0,0.5,0.5,0,0,0,OTHER
4342,2.75,3.25,3.25,1.299038,0,18.75,16,15.5,24.888889,0,0,0,0,0,0.25,0,0,0,0,0,0.5,0.25,0,0,0,OTHER
4343,2.75,3.25,3.25,1.299038,0,18.75,16.333333,15.5,32,0,0,0,0,0,0.25,0,0,0,0,0,0.5,0.25,0,0,0,OTHER
4344,2.75,3.25,3.25,1.299038,0,18.75,16.333333,15.5,24,0,0,0,0,0,0.25,0,0,0,0,0,0.5,0.25,0,0,0,OTHER
4345,2.75,3.25,3.25,1.299038,0,16.75,17,15.5,29.555556,0,0,0,0,0,0.25,0.333333,0,0,0,0,0.5,0.75,0,0,0,OTHER
4346,2.75,3.25,3.25,1.299038,0,18.75,16,15.5,27.555556,0,0,0,0,0,0.25,0,0,0,0,0,0.5,0.25,0,0,0,OTHER
4347,2.75,3.25,3.25,1.299038,0,18.75,16,15.5,26,0,0,0,0,0,0.25,0,0,0,0,0,0.5,0.25,0,0,0,OTHER
4348,2.75,3.25,3.25,1.299038,0,18.75,16,15.5,24.222222,0,0,0,0,0,0.25,0,0,0,0,0,0.5,0.25,0,0,0,OTHER
4350,1.5,4,3,0,0,6.75,7.666667,10.75,36.222222,0,0,0,0,0.5,0,0,0.666667,0.5,0,0,0.5,0.5,0.666667,0.5,0.5,OTHER
4352,2.5,3.5,3.5,0.866025,0,0,13,77.5,0.222222,0,0,0,0,0.5,0,0,0.666667,0.25,0,0,0.5,0.5,0,0,0,OTHER
4355,1,3.363636,18.5,1.188791,0,0,0,39,11.764706,0,0,0,0,0,1,0,0.529412,0,0,0,1,0,0.263158,0,0.25,OTHER
4356,3.5,7.5,1.875,0.5,0,2.6875,7,6.25,6.25,0,0,0,0,0,0,0,1,0.285714,0,0,0.375,0.125,0,0,0,OTHER
4357,2,4,3,0,0,4.6875,9.333333,116,8.222222,0,0,0,0,0.5,0,0,0,0.25,0,0,0.5,0.5,0,0,0,OTHER
4358,1.333333,4,2.4,1.414214,0,34.56,5,4.6,0.222222,0,0,0,0,0,0,0.5,0.666667,0.6,0,0,0,0.8,0,0,0,OTHER
4359,0.666667,4,2.4,1.414214,0,3.84,5,4.6,0.222222,0,0,0,0,0,0,0.5,0.666667,0.6,0,0,0,0.6,0,0,0,OTHER
4360,2.5,7.5,1.875,0.5,0,0.75,7,5.75,9,0,0,0,0,0,0,0,1,0.285714,0,0,0.375,0,0,0,0,OTHER
4361,1,4,2,0,0,15.1875,6.5,9,16,0,0,0,0,0.5,0,0,0.5,0,0,0,0.25,0.75,0,0,0,OTHER
4363,2.611111,3.166667,14.25,1.34371,0,2.6875,1.615385,26,38.378698,0,0,0,0,0,0,0,0.384615,0,0.5,0.307692,1,0.25,0,0,0,OTHER
4364,3.769231,10.833333,5,4.412734,0,0.710059,0.2,3.75,0.64,0,0,0,0,0,0,0,0.8,0.307692,0.166667,0.2,0.083333,0.307692,0,0,0,OTHER
4365,3.5,3.5,7,1.322876,1,0,10.857143,10.5,227.918367,0,0,0,0,0.5,0,0,0.142857,0.5,0,0,0.75,0.25,0.142857,0.25,0,OTHER
4367,4,4,2,0,0,5.1875,21.5,22.25,20.25,0,0,0,0,0,0,0.5,0.5,0.25,0,0,1,1,0,0,0,OTHER
4371,2.5,3.333333,5,0.942809,0,0,8,12.5,58.75,0.25,0,0,0,0.5,0,0,0.25,0.25,0,0,0.25,0.5,0.166667,0.25,0,OTHER
4372,4,4,8,0,0,22.6875,1,13.25,134.9375,0.125,0,0,0.875,0.25,0,0,0.375,0.25,0,0,0.25,0.75,0,0.25,0,OTHER
4373,1.5,5,2.5,3,0,25,4.5,8,3.6875,0,0,0,0,0,0,0,0.5,0.5,0,0,0.25,0.5,0,0.125,0,OTHER
4374,1,6.5,7.428571,1.322876,0,0.816327,1.285714,2.666667,0.75,0.125,0,0,0,0,0,0.571429,0.5,0,0,0,0.333333,0,0.5,0,1,OTHER
4376,41.333333,5.904762,41.333333,0.609821,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,OTHER
4377,1,4.5,3,1.658312,0,1.333333,18.666667,42.5,12.666667,0.333333,0,0,0,0,0,0.666667,0.666667,0,0,0,1,1,0,0,0,OTHER
4381,0.75,4.25,2.833333,1.47902,0,1.138889,20,34,12.666667,0.333333,0,0,0,0,0,1,0.666667,0,0,0,1,1,0,0,0,OTHER
4382,1.333333,3.692308,36,0.721602,0,0,4.641026,113.5,8131.434343,0,0,0,0,1,0,0.153846,0.181818,1,0,0,1,0.5,0,0,0,OTHER
4385,2,4,3,0,0,6.1875,7.666667,8.25,4.666667,0,0,0,0,0.5,0,0,0.333333,0.5,0,0,0.25,0.5,0.666667,0.5,0.5,OTHER
4386,2.5,3,3,1.732051,1,0,9.333333,8.75,12.666667,0,0,0,0,0.5,0,0,0,0.25,0,0,0.5,0.5,0.333333,0.25,0,OTHER
4387,290.307692,52,301,0,0,0,0,0.480769,0,0,0,0,0,0,0,0,0,0,0,0,0.019231,0,0,0,0,OTHER
4388,3.5,7.5,1.875,0.5,0,1.234375,7,7,12.25,0,0,0,0,0,0,0,0.5,0.142857,0,0,0.375,0.125,0,0,0,OTHER
4389,-0.5,5.5,6.285714,2.179449,0,0,1.6,4.333333,0.555556,0.166667,0,0,0,0,0,0.8,0.666667,0,0.125,0.166667,0.333333,0,0.714286,0,1,OTHER
4390,2,3.333333,2.5,0.942809,0,0,6,115.25,12.25,0,0,0,0,0.5,0,0,0,0,0,0,0.25,0.75,0,0,0,OTHER
4392,9,9,9,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,OTHER
4396,1.6,5,2,0,0,2.16,5,7,25,0.5,0,0,0,0.4,0,1,0,0.4,0,0,0.4,1,0,0,0,OTHER
4404,1,4.5,3,1.658312,0,1.333333,18.666667,45,12.666667,0.333333,0,0,0,0,0,0.666667,0.666667,0,0,0,1,1,0,0,0,OTHER
4405,4,6,4,0,0,1.472222,11.5,13.166667,21.5,0,0,0,0,0.5,0,0,0.75,0.166667,0,0,0.833333,0.666667,0.25,0,0,OTHER
4406,0.6,3.4,3.4,1.959592,0,11.04,21.333333,5.2,5.555556,0,0,0,0,0,0.2,0,0,0.4,0.2,0.333333,0,0.4,0,0,0,OTHER
4408,1.666667,6,2,0,0,2.472222,4,4,2.25,0,0,0,1,0.166667,0,1,1,0.833333,0,0,0.166667,0.333333,0,0,0,OTHER
4409,1.6,3.6,4.5,0.8,0,3,8.75,8.25,77.2,0.2,0,0,0,0.5,0.25,0,0.6,0.25,0,0,0.25,0.75,0.5,0,0.25,OTHER
4411,1.25,3.75,11.25,0.829156,0,0,12.818182,11,25.966942,0.090909,0,0,0,0,0,0,0.090909,0,0.166667,0.090909,1,0.25,0,0,0,OTHER
4414,5,4,7,0,0,1.6875,8.857143,70,3.428571,0,0,0,0,0.5,0,0,0,0.25,0,0,0.5,0.5,0.428571,0.25,0,OTHER
4416,5,3,7,0,0,0,0,11.333333,44.244898,0,0,0,0,0,0,0,0.714286,0.666667,0,0,0.666667,0.666667,0,0,0,OTHER
4417,2.30303,27.571429,11.69697,9.271418,0,0,3.2,0,0.409722,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0.242424,OTHER
4418,-0.06,3.5,131.25,0.70946,0,0,2.469799,116.5,1010.625926,0,0,0,0,0,0,0.107383,0.736842,1,0,0,1,0.5,0,0,0,OTHER
4419,1.5,8,2,0,0,5.234375,14,9.125,20.25,0,0,0,0,0.5,0,0.5,1,0.75,1,1,0.375,1,0,0.125,0.125,OTHER
4422,2,4,3,0,0,6.1875,7.666667,8,3.555556,0,0,0,0,0.5,0,0,0.333333,0.5,0,0,0.25,0.5,0.666667,0.5,0.5,OTHER
4424,4,4,2,0,0,0,13,8.25,1,0,0,0,0,0.5,0,0,0,0,0,0,0.25,0.5,0,0,0,OTHER
4426,6,6,5,0,0,0,8.2,8.166667,13.2,0,0,0,0,0.5,0,0,0,0.166667,0,0,0.333333,0.5,0,0,0,OTHER
4427,2.5,7.5,1.875,0.5,0,2.859375,7,7.5,16,0,0,0,0,0,0,0,0.5,0.142857,0,0,0.375,0.25,0,0,0,OTHER
4432,1,3.4,4.25,1.2,0,31.6875,6.25,85.5,175.6875,0,0,0,0,0.5,0,0,0.25,0.25,0.2,0,0.75,0.25,0.25,0,0,OTHER
4434,-0.333333,4,5.333333,2.345208,0,0,2,4.2,1.36,0,0,0,0,0,0,0.8,0.8,0.666667,0.125,0.2,0,0,1,0.666667,0,OTHER
4444,-10.411765,14.176471,14.176471,6.099521,0,0.103806,1.214286,2.882353,0.265306,0,0,0,0,0,0,0.357143,0,0.588235,0.058824,0.071429,0,0.823529,0.5,0.588235,0,OTHER
4447,2,4,3,0,0,6.1875,7.666667,8.25,4.666667,0,0,0,0,0.5,0,0,0.333333,0.5,0,0,0.25,0.5,0.666667,0.5,0.5,OTHER
4449,-1,8.428571,6.555556,1.399708,0,0.987654,3.714286,3.4,15.472222,0,0,0,0,0,0,0.571429,0.5,0,0,0,0,0.555556,0.571429,0,0.444444,OTHER
4450,4.5,4,5,0,0,0,7.8,69.75,5.04,0,0,0,0,0.5,0,0,0,0,0,0,0.25,0.5,0,0,0,OTHER
4451,2,4,3,0,0,6.1875,7.666667,8.25,4.666667,0,0,0,0,0.5,0,0,0.333333,0.5,0,0,0.25,0.5,0.666667,0.5,0.5,OTHER
4452,3.5,7.5,1.875,0.5,0,0.484375,7,5.75,2.25,0,0,0,0,0,0.142857,0,1,0.285714,0,0,0.375,0,0,0,0,OTHER
4453,-0.133333,2.933333,11,1.339983,0,1.6875,5.555556,51,14.91358,0,0,0,0,0,0,0.666667,0.666667,0.5,0,0,1,0.25,0.545455,0,0,OTHER
4454,1.333333,7.333333,2.444444,2.357023,0,24.469136,29,14.25,90.25,0,0,0,0,0,0.111111,0,0.5,0.444444,0,0,0.75,0.444444,0,0.111111,0.111111,OTHER
4455,0.625,3.5,14,0.790569,0,0,6.4375,116,264.583333,0,0,0,0,1,0,0.1875,0.083333,1,0,0,1,0.5,0,0,0,OTHER
4459,2,3.6,4.5,0.8,0,6.25,8,11.5,34.75,0.25,0,0,0,0.5,0,0,0.25,0.25,0,0,0.25,1,0.2,0.25,0,OTHER
4461,1.125,4.733333,8.875,3.492214,0,0.984375,8.875,4.5,0.4375,0,0,0,0,0,0,0,0.875,0.625,0.066667,0.125,0,0.375,0.625,0.125,0.25,OTHER
4462,1.125,5.375,5.375,3.38886,0,0,11,4.5,4,0,0,0,0,0,0,0,0.4,0.625,0.125,0.2,0,1,0.2,0.125,0,OTHER
4464,1,3,2.25,1.414214,0,0,5.5,141,56.25,0,0,0,0,0,0,0,0.5,0,0,0,1,0,0,0,0,OTHER
4465,-8.633333,11.7,29.25,1.615549,0,1.416667,3.2,4.666667,0.325803,0,0,0,0,0,0,0.866667,0.896552,0.5,0.066667,0.034483,0.333333,0.083333,0,0.5,0.083333,OTHER
4468,2.333333,3.444444,7.75,1.06574,0,0,13.714286,8,24.204082,0,0,0,0,0.5,0,0,0.428571,0.25,0.111111,0,0.25,0,0,0,0,OTHER
4471,2.5,7.5,1.875,0.5,0,1.734375,7,9.375,4,0,0,0,0,0,0,0,1,0.285714,0,0,0.375,0.25,0,0,0,OTHER
4472,3.5,7.5,1.875,0.5,0,1,7,7.25,9,0,0,0,0,0,0.142857,0,1,0.285714,0,0,0.375,0.125,0,0,0,OTHER
4474,2,4,2,0,0,3.1875,5.5,7.25,0.25,0,0,0,0,0,0,0,1,0.5,0,0,0.5,0.75,0,0.25,0.25,OTHER
4476,-0.571429,5.571429,8.666667,3.958973,0,2.17284,1,7.777778,0.4375,0,0,0,0,0,1,0,0,1,0.071429,0.125,0.333333,0.333333,0,0,0,OTHER
4479,-7.363636,11,11,0,0,0.082645,0.363636,3.181818,0.380165,0,0,0,0,0,0,0.090909,0.090909,0.090909,0,0,0,0,0.090909,0.090909,0.090909,OTHER
4487,1.285714,4.5,1.285714,2.5,0,33.632653,15,28.428571,0,0,0,0,0,0,0.5,1,1,1,0,0,0.285714,0.714286,0,0,0,OTHER
4490,-0.727915,3.031802,214.5,0.270543,0,0,1.382979,95.5,779.290117,0,0,0,0.071429,0,0,0.010638,0.225806,1,0,0,1,0,0,0,0,OTHER
4491,4,4.4,7.333333,0.8,0,75,1,9,5049.41,0.1,0,0,0,0.25,0.25,0,0.5,0.25,0,0,0.333333,0.5,0,0,0,OTHER
4495,1.2,3,3.6,1.632993,0,0.888889,8,14,0,0,0,0,0,0.4,0.2,1,0,0.4,0,0,1,0.666667,0,0,0,OTHER
4496,3,4,3,0,0,2.75,13,8.5,0.222222,0,0,0,0,0.5,0,0.666667,1,0.5,0,0,0.5,1,0,0,0,OTHER
4497,2,4,2.4,1.414214,0,4.24,15,37.2,0,1,0,0,0,0,0,1,0,0.8,0,0,1,0.8,0,0,0,OTHER
4500,4.2,3.666667,6.6,1.885618,0,0,2,24,30.25,0,0,0,0,0,0,0,0,0.4,0,0,1,1,0,0,0,OTHER
4502,0.5,5.25,6,2.537223,0,0.64,2.6,12,39.44,0,0,0,0,0,0,0.8,0.8,0,0,0,1,0.2,0.5,0,0.571429,OTHER
4503,2.8,3.6,4.5,0.8,0,0.25,5,6,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,OTHER
4504,7.666667,2.555556,7.666667,0.831479,0,0.888889,44,455,2514.244898,0,0,0,0,0,0,0.428571,0.714286,0,0,0,1,1,0,0,0,OTHER
4505,-2.625,6.375,12.75,2.619041,0,0,1.083333,7.333333,0,0,0,0,0,0,0,0.083333,0,0.125,0,0,0.166667,1,0,0.125,0.125,OTHER
4507,-1.5,4.928571,11.5,2.05163,0,0,6,4.166667,0.743802,0.909091,0,0,0,0,0,0.909091,0.090909,0.666667,0,0,0.166667,0,0.909091,0.166667,0.166667,OTHER
4509,4,4,2,0,0,5.1875,21.5,24.5,20.25,0,0,0,0,0,0,0.5,0.5,0.25,0,0,1,1,0,0,0,OTHER
4511,2,3,2,0,0,6.888889,61,18.666667,72.25,0,0,0,0,0,0.666667,0,0.5,0,0,0,1,0.666667,0,0,0,OTHER
4512,2,8,2,0,0,1.1875,2,3.5,0,0,0,0,0,0,0,1,1,0.875,0,0,0.125,0.25,1,0.75,0.75,OTHER
4514,3.571429,6.142857,6.142857,1.355262,0,0,1.5,1,0.24,0.6,0,0,0,0,0,0.666667,0.8,0,0.142857,0.142857,0,0,0.8,0,1,OTHER
4515,2.5,7.5,1.875,0.5,0,1.234375,7,7.125,9,0,0,0,0,0,0,0,1,0.285714,0,0,0.375,0.125,0,0,0,OTHER
4518,3.75,3.857143,6.75,0.349927,0,6.75,0,6.333333,3004.693878,0,1,0,0.857143,0.25,0,0,0.285714,0.25,0.142857,0,0,0.75,0,0,0,OTHER
4520,-1.125,3.75,10,1.984313,0,14.96,13.181818,0,0.222222,0,0,0,0,0,0,0.818182,1,0,0,0,0,0.8,0,0,0.666667,OTHER
4522,7,3.818182,10.5,0.57496,0,3,23.3,15.75,26.36,0,0,0,0,0,0,0,0.6,0.25,0,0,1,0.5,0,0,0.25,OTHER
4524,2,4,3,0,0,6.75,7.666667,8,2.888889,0,0,0,0,0.5,0,0,0.333333,0.5,0,0,0.25,0.5,0.666667,0.5,0.5,OTHER
4525,2,4,3,0,0,6.1875,7.666667,8.25,4.666667,0,0,0,0,0.5,0,0,0.333333,0.5,0,0,0.25,0.5,0.666667,0.5,0.5,OTHER
4528,3.5,7.5,1.875,0.5,0,1.9375,7,7.25,6.25,0,0,0,0,0,0,0,1,0.285714,0,0,0.375,0.25,0,0,0,OTHER
4532,0.089431,3.894309,119.75,0.438271,0,0,1.483607,108,2900.744863,0,0,0,0,0,0,0.02459,0.210084,1,0,0,1,0.333333,0,0,0,OTHER
4534,3,4,2,0,0,0,19,23,49,0,0,0,0,0,0,0.5,0,0.25,0,0,0.75,1,0,0,0,OTHER
4535,5.5,3.8,9.5,0.6,0,2.25,17.555556,15.5,103.111111,0,0,0,0,0,0.25,0,0.444444,0.5,0,0,1,1,0.2,0,0,OTHER
4539,1,3.5,7,0.5,0,0,23.5,8.25,37.472222,0.166667,0,0,0,0.5,0,0.166667,0,0,0,0,0.5,0.333333,0,0,0,OTHER
4540,4.2,7,5,0,0,0,2.2,1,0.24,0,0,0,0,0,0,0.8,0.8,1,0,0,0,0,0.8,0.714286,1,OTHER
